-3.14058,-9.71127,-0.835095,2.10621,-25.5285,-1.24579,4
-3.04367,-9.6981,-0.832702,2.59621,-29.1247,-1.82329,4
-2.94437,-9.72801,-0.867398,3.01621,-32.3709,-2.33078,4
-2.91685,-9.80339,-0.915254,3.56745,-35.0222,-2.64578,4
-2.92163,-9.8321,-0.971485,4.84495,-37.3409,-3.23203,4
-2.92403,-9.79262,-0.957129,6.45495,-39.5284,-3.96703,4
-2.82951,-9.71366,-0.929611,8.46744,-45.9334,-4.99078,4
-2.7661,-9.7675,-0.967896,8.50244,-47.4822,-5.32328,4
-2.75414,-9.72801,-0.970289,8.86994,-48.7334,-5.94452,4
-2.72662,-9.62751,-0.940379,9.08869,-49.8009,-6.63577,4
-2.71465,-9.57248,-0.80638,8.74744,-50.8071,-6.93327,4
-2.76371,-9.5318,-0.831505,7.90744,-51.7609,-6.99452,4
-2.7338,-9.54257,-0.812363,6.99744,-52.7584,-6.99452,4
-2.65005,-9.54736,-0.813559,6.26245,-53.4671,-7.21327,4
-2.57468,-9.51744,-0.784845,5.73745,-53.7121,-7.42327,4
-2.534,-9.49711,-0.751346,4.89745,-53.6859,-7.49327,4
-2.30788,-9.60479,-0.824327,1.49371,-52.0759,-7.57202,4
-2.22532,-9.56889,-0.831505,0.959961,-50.6322,-7.95702,4
-2.14038,-9.54496,-0.786041,0.233714,-48.8297,-8.20201,4
-2.11645,-9.54377,-0.787238,-0.746284,-46.8434,-8.25451,4
-2.08056,-9.58804,-0.792024,-1.54253,-44.7697,-8.18452,4
-2.00518,-9.63469,-0.827916,-2.05878,-42.3984,-8.00077,4
-1.92383,-9.67418,-0.831505,-2.17253,-39.6859,-7.78202,4
-1.91545,-9.667,-0.853041,-1.85753,-36.6059,-7.47577,4
-1.88913,-9.60598,-0.842273,-1.53378,-33.5609,-7.06452,4
-1.81615,-9.57368,-0.83988,-1.63878,-30.3147,-6.41702,4
-1.76112,-9.61076,-0.885344,-2.03253,-19.5435,-3.97578,4
