1.8652,-9.97328,-0.369691,17.6897,13.3521,-5.20446,6
1.85563,-9.99362,-0.36012,18.5997,13.8071,-5.30946,6
1.85324,-10.0068,-0.265603,19.6934,14.0784,-5.37946,6
1.85683,-9.97448,-0.196211,20.8659,14.1746,-5.48446,6
1.86281,-9.94576,-0.072981,21.8372,14.0346,-5.69446,6
1.85803,-9.97926,0.0574277,22.3972,13.6934,-6.15821,6
1.82692,-10.0415,0.112463,22.8084,13.0984,-6.9282,6
1.78744,-10.1013,0.0945164,23.6134,12.3284,-8.10944,6
1.8341,-10.1587,0.136391,25.1797,11.2696,-9.59694,6
1.82692,-10.2042,0.130409,26.8772,10.4646,-10.8394,6
1.76112,-9.88594,0.330209,33.0459,7.3759,-12.4407,6
1.7994,-9.70648,0.445065,34.0259,6.24715,-11.5132,6
1.84606,-9.63708,0.580259,34.0434,5.00466,-10.1482,6
1.94536,-9.71366,0.754935,33.2909,3.61341,-8.80944,6
1.91904,-9.85364,0.853041,32.4071,2.21341,-8.28444,6
1.76112,-9.88474,0.85663,32.4509,0.524669,-9.01944,6
1.65224,-9.6646,0.942772,33.2646,-1.84657,-10.3844,6
1.66899,-9.34397,1.12223,33.0371,-4.83032,-11.0844,6
1.72522,-9.08554,1.28255,30.6134,-7.77905,-10.2707,6
1.76829,-9.01256,1.35673,26.6409,-10.6053,-8.40695,6
1.93579,-9.0329,1.52662,14.8109,-17.1065,-3.24446,6
1.99681,-8.96829,1.57687,10.9172,-18.6028,-2.08072,6
2.04467,-8.94437,1.5984,6.29722,-19.8365,-0.97822,6
2.08295,-8.9994,1.53978,1.24848,-20.974,-0.111972,6
2.11406,-9.14297,1.44646,-3.43275,-21.919,0.360527,6
2.17986,-9.26859,1.35673,-7.23024,-22.6453,0.378026,6
2.19182,-9.35234,1.28853,-10.144,-22.9603,0.0892775,6
2.17029,-9.37627,1.24427,-12.5327,-23.0828,-0.164472,6
2.18465,-9.36789,1.2,-14.7465,-23.2315,-0.216971,6
2.15713,-9.37747,1.15454,-17.1352,-23.3103,-0.155722,6
2.18465,-9.12024,1.05643,-25.4389,-23.3978,-1.45947,6
2.28275,-8.90488,1.0983,-29.8927,-23.2578,-2.82446,6
2.31505,-8.70867,1.12223,-36.1402,-22.7765,-4.31196,6
2.27438,-8.54477,1.17488,-43.8489,-22.1553,-6.0182,6
2.11406,-8.32941,1.27059,-52.4414,-21.6828,-8.0307,6
2.05663,-8.02193,1.3316,-62.3551,-21.7965,-10.0432,6
2.06859,-7.76471,1.33041,-74.5088,-22.1903,-11.4432,6
1.98724,-7.64746,1.19641,-87.94,-22.794,-11.8369,6
1.9657,-7.65463,1.00977,-101.642,-24.264,-12.1957,6
2.0674,-7.72044,0.664008,-114.89,-25.9265,-12.5894,6
2.45384,-8.48973,-0.876969,-145.69,-30.0127,-10.4194,6
2.61775,-8.80558,-1.50389,-150.826,-30.214,-9.51819,6
2.71465,-9.01735,-1.97408,-153.031,-29.934,-9.01069,6
2.77567,-9.08315,-2.38445,-152.961,-28.954,-8.39819,6
2.91565,-9.13459,-2.74815,-151.456,-27.7903,-6.86695,6
3.1011,-9.40857,-3.12742,-149.242,-26.294,-3.91821,6
3.1681,-9.88833,-3.64187,-144.911,-23.8878,0.0455275,6
3.15254,-10.459,-4.25085,-136.45,-20.799,3.93927,6
3.15852,-10.861,-4.91007,-123.439,-17.299,6.75676,6
3.13938,-10.9567,-5.41974,-106.901,-13.2828,8.183,6
3.05563,-9.97328,-5.71286,-60.1764,-0.000329971,8.9005,6
2.75174,-9.68016,-5.54776,-49.6939,3.63966,9.4955,6
2.36889,-9.48873,-5.34197,-41.1014,6.1684,10.0642,6
2.10568,-9.42054,-5.08833,-34.1102,7.0084,10.4142,6
1.95733,-9.43011,-4.85384,-28.6852,6.7284,10.3967,6
1.85324,-9.42293,-4.72104,-23.9165,5.78341,9.8455,6
1.8341,-9.35473,-4.57029,-19.314,4.38341,8.4805,6
1.82931,-9.20638,-4.4327,-15.1577,2.88716,6.72176,6
1.81496,-9.04606,-4.32383,-11.9377,1.27717,4.96301,6
1.79581,-8.90249,-4.28674,-9.76773,-0.551578,3.44052,6
2.1344,-8.98983,-4.41954,-5.909,-4.64657,0.491776,6
2.08056,-9.01017,-4.45304,-3.32775,-5.12782,-0.636971,6
2.06261,-8.97308,-4.42313,-0.466512,-5.85406,-1.75697,6
2.07936,-8.94317,-4.40279,2.03598,-6.71156,-2.46572,6
2.12602,-8.97667,-4.41117,4.05722,-7.62156,-2.74571,6
2.18584,-9.05803,-4.45065,6.13097,-8.4003,-3.03446,6
2.21456,-9.08674,-4.50209,8.93096,-8.75905,-3.39321,6
2.29113,-9.06161,-4.48056,12.0547,-8.96905,-3.74321,6
2.39043,-9.03051,-4.47697,14.8984,-8.95155,-3.84821,6
2.48853,-9.00777,-4.4985,17.3834,-8.33905,-3.58571,6
2.67517,-9.1657,-4.59661,24.9784,-3.51782,-2.23822,6
2.60578,-9.24586,-4.56311,28.3297,-1.10283,-1.77447,6
2.55673,-9.24347,-4.42433,32.1271,1.00592,-1.59072,6
2.46461,-9.19681,-4.24726,35.5571,2.67716,-1.33697,6
2.3988,-9.16809,-4.09172,38.2434,3.74466,-0.82947,6
2.41555,-9.2016,-3.97807,40.5271,4.26091,-0.208222,6
2.48016,-9.28773,-3.93021,42.8721,4.83841,0.500526,6
2.54835,-9.43011,-3.87637,45.8034,5.61716,0.973025,6
2.51007,-9.55334,-3.84167,49.4608,6.89465,1.05177,6
2.43589,-9.57966,-3.72203,53.7921,8.1459,1.01677,6
2.2983,-9.16809,-3.11665,64.5108,10.7534,2.11052,6
2.32104,-9.12861,-2.83669,65.7008,10.8409,3.11677,6
2.3342,-9.14417,-2.67398,65.9108,10.9896,4.06177,6
2.34975,-9.20518,-2.47298,65.9458,10.9896,4.42052,6
2.37248,-9.17408,-2.34138,65.8583,11.1471,4.34176,6
2.37248,-9.06999,-2.15593,65.4908,11.3484,3.95677,6
2.39282,-8.92522,-1.94776,64.2045,11.4359,3.54552,6
2.42871,-8.85464,-1.79222,61.5446,11.4096,3.30927,6
2.38564,-8.85822,-1.68455,58.0621,11.3746,3.16052,6
2.42273,-8.98145,-1.56969,54.5883,11.0771,2.87177,6
2.24925,-9.32482,-1.55294,49.3384,11.7946,1.25302,6
2.24447,-9.23629,-1.45962,48.5684,11.7246,0.833025,6
2.25523,-9.18604,-1.33519,46.9146,11.5584,1.04302,6
2.2325,-9.24945,-1.24905,44.4559,11.2259,1.75177,6
2.25763,-9.42293,-1.1988,41.9621,10.6134,2.30302,6
2.21336,-9.51744,-1.22273,40.4834,10.2284,2.19802,6
2.20738,-9.52702,-1.12223,39.6784,9.51964,1.48927,6
2.21815,-9.42532,-1.05523,38.7684,8.89839,0.631776,6
2.16311,-9.27338,-0.965504,37.2196,8.1809,0.0630274,6
2.13559,-9.19442,-0.851844,34.8396,7.0959,-0.0594723,6
2.12124,-9.17767,-0.614955,25.6609,3.66591,0.588026,6
2.14157,-9.1669,-0.541974,22.5809,2.43216,0.806775,6
2.13918,-9.16809,-0.503689,19.3347,1.30342,1.09552,6
2.1679,-9.18963,-0.507278,16.2197,0.253419,1.38427,6
2.1655,-9.19681,-0.528813,13.3759,-0.735327,1.52427,6
2.18704,-9.19681,-0.555135,10.6985,-1.67158,1.55927,6
2.2325,-9.20638,-0.591027,8.00346,-2.43282,1.60302,6
2.26361,-9.23629,-0.631705,5.38722,-3.05407,1.62927,6
2.27797,-9.28773,-0.683151,2.93723,-3.45657,1.65552,6
2.2983,-9.36311,-0.723828,0.784734,-3.79782,1.69052,6
2.38205,-9.64187,-0.863809,-2.32151,-3.41282,1.06052,6
2.4012,-9.7005,-0.912861,-2.36526,-2.95782,0.439276,6
2.4012,-9.75673,-0.942772,-2.14651,-2.38032,-0.0594723,6
2.37488,-9.77228,-0.989432,-1.49026,-1.77657,-0.435721,6
2.35932,-9.72682,-0.999003,-0.589011,-1.21658,-0.811971,6
2.35932,-9.63828,-0.975075,0.312236,-0.752827,-1.06572,6
2.37248,-9.59761,-0.952343,0.382236,-0.499079,-0.91697,6
2.35095,-9.62512,-0.952343,0.00598693,-0.184079,-0.435721,6
2.34496,-9.6981,-0.96311,-0.230262,-0.0353303,0.115527,6
2.37488,-9.77108,-0.96311,0.0409868,0.130919,0.518026,6
2.35214,-9.67418,-0.911665,1.88723,0.848418,0.771775,6
2.31147,-9.64426,-0.916451,1.72973,0.892167,0.964275,6
2.26002,-9.64905,-0.912861,1.45848,0.760919,1.20052,6
2.23968,-9.65264,-0.917647,1.39723,0.559669,1.55052,6
2.20857,-9.63589,-0.90329,1.32723,0.297169,1.86552,6
2.19182,-9.61555,-0.870987,1.23973,-0.0178299,2.17177,6
2.1655,-9.60837,-0.845862,0.994734,-0.359079,2.49552,6
2.15713,-9.62871,-0.833898,0.574735,-0.787828,2.87177,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
1.76949,-9.01136,-0.330209,-21.0115,-8.35655,-1.44197,6
1.79342,-8.99103,-0.368494,-26.1739,-10.2728,-1.82697,6
1.83529,-9.01974,-0.401994,-31.5289,-12.2065,-2.20322,6
1.83888,-9.08434,-0.545563,-36.5777,-13.8078,-2.44822,6
2.17866,-9.16809,-1.09232,-47.6989,-17.0628,-3.64696,6
2.28275,-9.1669,-1.29452,-50.6651,-16.984,-4.02321,6
2.28395,-9.11306,-1.44526,-53.2551,-16.4065,-4.60946,6
2.28395,-9.02094,-1.51944,-55.8539,-15.8203,-5.30946,6
2.33779,-8.95274,-1.6319,-59.2051,-15.1203,-5.66821,6
2.4347,-8.98744,-1.75753,-63.0376,-14.1665,-5.83446,6
2.48136,-9.10947,-1.90828,-66.6163,-12.7403,-6.25445,6
2.40479,-9.2315,-2.07577,-68.9438,-11.0078,-6.77945,6
2.26241,-9.25663,-2.25643,-69.95,-9.47655,-7.2257,6
2.23489,-9.20638,-2.41914,-70.1863,-8.65405,-7.3132,6
2.44068,-9.6012,-3.04008,-69.3113,-7.48156,-4.59196,6
2.54118,-9.8644,-3.36072,-66.1613,-6.61531,-3.46321,6
2.60578,-10.0403,-3.62034,-60.7888,-5.46031,-2.85071,6
2.62493,-10.008,-3.79023,-53.7451,-4.07782,-2.92946,6
2.61655,-9.81775,-3.85364,-46.6139,-2.71282,-3.27946,6
2.5328,-9.59282,-3.85962,-40.5502,-1.68033,-3.25321,6
2.43111,-9.50309,-3.88355,-35.8689,-1.25158,-2.50947,6
2.35573,-9.58086,-3.91705,-31.6864,-1.27783,-1.38072,6
2.19781,-9.65025,-3.97567,-26.6552,-1.35658,-0.566971,6
2.0985,-9.60837,-3.95533,-20.9677,-2.00407,-0.120722,6
2.03988,-9.37747,-3.8668,-8.03524,-4.90032,1.90052,6
2.05304,-9.39541,-3.86321,-4.97275,-5.81907,2.46927,6
2.0662,-9.41814,-3.87278,-1.86651,-6.55406,2.43427,6
2.13799,-9.38823,-3.88235,1.31848,-6.96531,1.94427,6
2.22532,-9.32602,-3.84287,4.07472,-6.93905,1.39302,6
2.27557,-9.2674,-3.82612,6.32347,-6.42281,0.693026,6
2.27438,-9.1992,-3.80459,8.25721,-5.64406,0.0280273,6
2.27438,-9.12741,-3.76151,9.70095,-4.83907,-0.566971,6
2.28036,-9.06281,-3.69691,10.6897,-4.02532,-0.969469,6
2.27677,-9.04008,-3.64905,11.1622,-3.29032,-1.08322,6
2.27557,-9.03888,-3.53061,12.291,-1.26033,-1.16197,6
2.2995,-9.01615,-3.48275,12.5534,-0.656578,-1.02197,6
2.32941,-9.05803,-3.46959,12.5272,-0.0878296,-0.558221,6
2.3318,-9.13459,-3.466,12.7547,0.550919,-0.0682223,6
2.35573,-9.20877,-3.46959,13.4809,1.24217,0.238027,6
2.37488,-9.24107,-3.48754,14.7497,2.11716,0.491776,6
2.41914,-9.30209,-3.52702,16.1497,2.95716,0.771775,6
2.42273,-9.48514,-3.57248,17.5759,3.91966,1.14802,6
2.333,-9.7316,-3.65025,20.0084,5.02216,1.17427,6
2.25404,-9.90508,-3.65743,24.1472,5.8534,0.728025,6
2.26122,-9.67178,-3.35713,39.6871,8.10215,-0.278222,6
2.27198,-9.69332,-3.28295,43.4846,8.73214,0.474276,6
2.28036,-9.74237,-3.25543,47.5358,9.40589,1.17427,6
2.35214,-9.79501,-3.13938,52.0596,10.0009,1.58552,6
2.36411,-9.82133,-3.02692,56.5658,10.9021,1.89177,6
2.37248,-9.80817,-2.89053,61.0195,11.6284,1.95302,6
2.3653,-9.74955,-2.77448,65.2458,12.4509,2.00552,6
2.36291,-9.6335,-2.58425,69.0083,13.1859,2.14552,6
2.37248,-9.51027,-2.41196,71.7733,13.9296,2.69677,6
2.37966,-9.41934,-2.24925,73.602,14.6909,3.53677,6
2.30788,-9.37986,-1.72522,75.1683,16.5371,6.59926,6
2.24447,-9.30688,-1.54217,75.2383,17.0184,7.39551,6
2.21575,-9.21236,-1.25384,74.5733,17.0359,7.903,6
2.18345,-9.10229,-0.995414,72.4995,16.8434,8.2705,6
2.13918,-9.01615,-0.80638,69.2971,16.4146,8.61175,6
2.15593,-9.02811,-0.619741,65.2283,15.6621,8.7255,6
2.15234,-9.09152,-0.516849,60.6346,15.0671,8.29675,6
2.09491,-9.12263,-0.427119,56.1808,14.5509,7.05426,6
2.02074,-9.05803,-0.281156,51.8409,13.9034,5.33051,6
1.9334,-8.92881,-0.0957129,46.5559,13.0284,3.68552,6
1.81974,-8.87019,0.178265,25.8797,9.0034,1.44552,6
1.82692,-8.93958,0.172283,19.4222,7.6734,0.955525,6
1.84726,-8.98026,0.181854,13.8047,6.4134,0.316777,6
1.92024,-9.02094,0.165105,8.56346,5.15341,-0.295722,6
1.98843,-9.12741,0.120837,3.28723,4.08591,-0.593221,6
2.01954,-9.31286,0.0394815,-1.39401,3.14091,-0.87322,6
2.0327,-9.47437,-0.0705882,-4.93775,2.43216,-1.30197,6
2.03868,-9.56411,-0.172283,-6.98524,1.80217,-1.88822,6
2.06979,-9.59043,-0.221336,-8.28024,1.14592,-2.35196,6
2.08654,-9.60598,-0.290728,-9.36523,0.594668,-2.47447,6
2.13081,-9.78424,-0.533599,-10.2577,-0.735327,-2.21197,6
2.17388,-9.76031,-0.568295,-9.55774,-1.08533,-2.26447,6
2.21216,-9.71485,-0.592223,-9.09399,-1.32158,-2.12446,6
2.24207,-9.71127,-0.620937,-8.84899,-1.45283,-1.76572,6
2.23729,-9.74476,-0.671186,-8.63898,-1.52283,-1.26697,6
2.2337,-9.78066,-0.727417,-8.12274,-1.55783,-0.986969,6
2.23968,-9.78544,-0.74656,-7.27399,-1.53158,-0.70697,6
2.23968,-9.76271,-0.766899,-6.41649,-1.52283,-0.488221,6
2.25882,-9.75434,-0.762114,-5.6465,-1.55783,-0.138222,6
2.27438,-9.76271,-0.772881,-5.02525,-1.58407,0.316777,6
2.27677,-9.81894,-0.805184,-2.36526,-1.69783,0.964275,6
2.27797,-9.79621,-0.798006,-1.58651,-1.78533,0.806775,6
2.24686,-9.75673,-0.794416,-0.877761,-1.82907,0.553026,6
2.22891,-9.70768,-0.770488,-0.440262,-2.11782,0.369277,6
2.22173,-9.6658,-0.756131,-0.326512,-2.32782,0.421776,6
2.19541,-9.65623,-0.735792,-0.396512,-2.59907,0.684276,6
2.17986,-9.66341,-0.742971,-0.632761,-2.89657,1.02552,6
2.17388,-9.64426,-0.759721,-0.755261,-3.15032,1.30552,6
2.19063,-9.60718,-0.752542,-0.755261,-3.39532,1.35802,6
2.23729,-9.60239,-0.747756,-1.02651,-3.62282,1.59427,6
2.25523,-9.75075,-0.835095,-1.67401,-3.47407,1.39302,6
2.26002,-9.73998,-0.849451,-1.23651,-3.20282,1.08677,6
2.2648,-9.71127,-0.844666,-0.991511,-2.93157,0.938025,6
2.28514,-9.71964,-0.835095,-0.947761,-2.59032,0.946775,6
2.26839,-9.75912,-0.851844,-0.860261,-2.10032,1.01677,6
2.26241,-9.78185,-0.87338,-0.422762,-1.65408,0.946775,6
2.28036,-9.77826,-0.857826,0.110987,-1.16408,0.876775,6
2.28275,-9.75075,-0.83988,0.627235,-0.717828,0.780525,6
2.27916,-9.72921,-0.818345,0.907234,-0.297828,0.815525,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
0,0,0,0,0,0,6
