1701127,-2.811565,-7.666599,-0.393619,-20.784318,2.618182,102.812958,7
1701136,-3.170488,-7.597206,-0.439083,-22.744462,3.668259,113.191187,7
1701146,-3.621535,-7.530207,-0.564706,-24.267082,4.613327,123.026919,7
1701156,-4.207775,-7.751543,-0.672383,-25.527170,5.409636,131.383729,7
1701166,-4.770088,-8.182251,-0.800399,-27.049775,6.013432,136.450374,7
1701175,-5.115852,-8.944366,-0.929611,-28.231117,6.582220,135.934079,7
1701185,-5.322830,-9.976868,-1.043270,-28.686150,7.291023,127.848506,7
1701195,-5.636290,-10.967495,-1.160518,-27.189796,8.314846,110.714781,7
1701205,-6.204586,-11.770290,-1.220339,-23.444519,9.574940,85.215397,7
1701214,-6.976271,-12.145958,-1.323230,-17.336571,10.344994,54.798188,7
1701224,-7.548155,-12.193817,-1.259820,-9.933533,9.776207,22.665832,7
1701234,-7.856829,-11.956929,-1.237089,-3.589318,8.288597,-8.433926,7
1701244,-8.072182,-11.545365,-1.238285,2.028591,6.083435,-37.066009,7
1701254,-7.987236,-11.252244,-1.328016,6.902699,3.607004,-62.425356,7
1701264,-7.660618,-11.011765,-1.373479,11.129254,1.515601,-85.439548,7
1701274,-7.208374,-10.880158,-1.379461,14.778271,0.054245,-106.449831,7
1701284,-6.732203,-10.888535,-1.378265,17.324699,-0.514547,-126.497555,7
1701294,-6.407976,-10.701894,-1.338783,19.914894,-0.435791,-146.273923,7
1701304,-6.106480,-10.327415,-1.290927,22.916367,0.133000,-164.134026,7
1701314,-5.787037,-9.934994,-1.124626,25.550315,0.876805,-178.922548,7
1701324,-5.517845,-9.239880,-1.043270,27.851722,1.629360,-188.898258,7
1701334,-5.008175,-8.495712,-0.875773,29.890618,2.075643,-192.617369,7
1701343,-4.472183,-7.966898,-0.707079,30.056884,2.285657,-190.438471,7
1701353,-3.976869,-7.408175,-0.658026,29.566841,2.163149,-182.720394,7
1701363,-3.399003,-6.653240,-0.556331,29.540596,1.489349,-168.929377,7
1701373,-2.675174,-5.581255,-0.460618,28.035486,0.395520,-147.770319,7
1701382,-1.734796,-5.029711,-0.337388,23.878930,-0.392038,-118.289423,7
1701392,-0.934397,-5.270189,-0.245264,17.613472,-0.759565,-83.864441,7
1701402,-0.276371,-5.584845,-0.279960,12.398099,-0.409539,-48.371859,7
1701412,0.244068,-5.794214,-0.162712,8.941597,0.036744,-14.629383,7
1701422,0.581455,-5.898302,-0.070588,4.435017,0.885555,15.796581,7
1701432,0.537188,-6.007177,0.011964,-1.016631,1.953133,41.978502,7
1701442,0.185444,-6.269192,-0.043071,-6.091999,3.309482,65.447693,7
1701452,-0.190229,-6.795610,-0.095713,-10.633579,4.560823,86.799231,7
1701462,-0.544367,-7.347157,-0.156730,-14.256348,5.847168,105.639398,7
1701472,-1.054038,-7.953737,-0.238086,-17.327820,7.291023,121.268034,7
1701482,-1.834097,-8.264805,-0.364905,-20.311792,8.594868,133.037591,7
1701492,-2.672780,-8.343769,-0.482153,-23.208253,9.609940,141.149473,7
1701502,-3.373878,-8.927616,-0.513260,-27.399812,10.318745,144.614744,7
1701511,-3.561714,-10.319039,-0.613759,-31.871383,10.948792,141.805720,7
1701521,-3.515055,-11.982052,-0.692722,-31.871383,10.948792,141.805720,7
1701532,-3.931405,-12.384049,-0.928415,-33.297729,13.635238,105.149353,7
1701542,-4.518843,-12.223729,-0.936790,-22.359445,15.105347,75.790954,7
1701552,-5.191225,-12.278759,-1.040877,-17.179062,16.120423,45.023727,7
1701562,-5.883947,-12.209370,-1.211964,-11.202374,15.989155,15.157791,7
1701573,-6.154337,-11.807377,-1.312463,-4.114357,14.510300,-11.496651,7
1701583,-6.209370,-11.444863,-1.420139,1.363543,12.777675,-33.416994,7
1701593,-6.131603,-11.223526,-1.517048,5.616354,11.158806,-51.574588,7
1701603,-5.886339,-10.925621,-1.488335,9.597893,9.811207,-67.255678,7
1701614,-5.674574,-10.534394,-1.398604,12.643112,8.909893,-80.486698,7
1701624,-5.443668,-10.280755,-1.317248,15.565824,7.824812,-90.471191,7
1701633,-5.078764,-10.197006,-1.178464,18.768562,6.372206,-98.057985,7
1701643,-4.724625,-10.064205,-1.077966,22.172554,4.692083,-104.445922,7
1701653,-4.402790,-9.716049,-0.916451,25.891578,2.871950,-109.643793,7
1701663,-4.042671,-9.238682,-0.731007,28.359261,1.008064,-112.829041,7
1701672,-3.657427,-8.934792,-0.598205,29.146822,-1.013333,-113.047814,7
1701682,-3.208773,-8.888134,-0.522831,29.120567,-3.087234,-110.571373,7
1701692,-2.717048,-8.620136,-0.502492,29.549356,-4.618597,-106.231046,7
1701702,-2.209770,-8.154736,-0.442672,29.864373,-5.484911,-99.344330,7
1701712,-1.732402,-7.771883,-0.345763,29.864373,-5.257395,-89.324827,7
1701722,-1.402193,-7.453638,-0.238086,25.646560,-4.154812,-76.391387,7
1701732,-1.253838,-6.976271,-0.064606,22.688851,-3.165989,-61.235290,7
1701743,-1.100698,-6.638882,0.145962,18.156013,-2.789713,-43.891511,7
1701753,-0.893719,-6.789631,0.352941,11.505531,-3.279749,-25.585182,7
1701764,-0.702293,-7.038485,0.387637,4.671282,-4.294823,-7.865141,7
1701774,-0.443868,-7.318443,0.329013,-0.990379,-5.073631,8.183533,7
1701785,-0.240479,-7.835293,0.197408,-5.715721,-4.811110,22.175806,7
1701795,-0.257228,-8.263607,0.037089,-8.507175,-3.524767,33.586624,7
1701806,-0.439083,-8.597404,-0.087338,-10.029789,-1.695883,42.573533,7
1701816,-0.721436,-8.769688,-0.208175,-11.421143,0.027993,49.582810,7
1701827,-0.990628,-9.052044,-0.275174,-13.092514,1.410594,54.868197,7
1701837,-1.245463,-9.529411,-0.331406,-15.262670,2.346912,57.930923,7
1701847,-1.523031,-9.832100,-0.386441,-16.470253,2.880701,58.718476,7
1701857,-1.875972,-9.867992,-0.421136,-16.216484,2.784444,57.685900,7
1701867,-2.213360,-9.890724,-0.471386,-15.726456,2.206902,55.813265,7
1703408,-2.128414,-7.781454,-0.135194,-19.497978,-3.778536,127.507257,7
1703418,-2.433499,-7.573278,-0.161515,-21.930656,-3.437258,140.169430,7
1703427,-3.056829,-7.479959,-0.331406,-25.037134,-2.614700,149.996338,7
1703437,-3.893121,-7.456030,-0.457029,-27.286050,-1.722135,156.436882,7
1703447,-4.746161,-7.959721,-0.552742,-29.937494,-0.978331,159.053278,7
1703457,-5.351543,-9.181255,-0.648454,-32.746446,-0.427041,155.509272,7
1703466,-5.973677,-10.461415,-0.777667,-32.816453,-0.252028,143.039608,7
1703476,-6.616152,-11.594414,-0.818345,-29.779976,-0.777066,121.075523,7
1703486,-7.328014,-12.473778,-0.957129,-24.923379,-1.932151,90.702057,7
1703496,-8.068592,-12.727413,-1.170090,-17.599083,-3.568520,54.789443,7
1703505,-8.507675,-12.465401,-1.259820,-9.784771,-5.327400,17.345444,7
1703515,-8.656029,-12.068195,-1.396211,-3.563066,-6.815002,-18.278389,7
1703525,-8.598602,-11.712856,-1.481156,1.416046,-7.987591,-51.469560,7
1703535,-8.252838,-11.481949,-1.499103,5.467592,-8.792648,-82.403078,7
1703545,-7.860418,-11.503490,-1.369890,9.387878,-9.282688,-111.787748,7
1703555,-7.609171,-11.211563,-1.450049,14.857029,-9.492702,-139.159668,7
1703565,-7.289728,-10.511662,-1.318445,20.947473,-9.720219,-163.066459,7
1703575,-6.794416,-9.799801,-1.208375,24.771500,-10.140247,-181.477776,7
1703585,-6.096909,-9.287735,-1.148554,26.101601,-10.429020,-193.842459,7
1703594,-5.357527,-9.128613,-1.060020,25.847824,-10.227757,-201.175404,7
1703604,-4.633698,-8.768494,-1.058823,25.751572,-9.501453,-204.833245,7
1703614,-3.903889,-8.394016,-1.032502,26.565385,-8.433876,-203.503108,7
1703624,-3.322433,-7.728813,-1.010967,27.720468,-7.077526,-196.686401,7
1703634,-2.721834,-6.793219,-0.979860,28.516769,-5.467409,-182.641659,7
